Longitude,Latitude,Predicted_UHI
-70.719725,-33.42842,High
-70.71981,-33.42881333,High
-70.71988167,-33.42908,High
-70.71995667,-33.42938333,High
-70.72005167,-33.42970833,High
-70.72013,-33.43001167,High
-70.72020833,-33.43032167,High
-70.72034333,-33.43085,High
-70.72039667,-33.43113,High
-70.720455,-33.431425,High
-70.720515,-33.43173333,High
-70.72062833,-33.43217333,High
-70.72071,-33.43262167,High
-70.720785,-33.43299333,High
-70.72085833,-33.43339833,High
-70.72094,-33.43373667,High
-70.72101,-33.43412167,High
-70.72105333,-33.43435833,High
-70.72113167,-33.43472333,High
-70.72119833,-33.43499167,High
-70.72128333,-33.435395,High
-70.72139333,-33.43579167,High
-70.72146167,-33.43610833,High
-70.72151,-33.43641167,High
-70.72148833,-33.43663333,High
-70.72100833,-33.43671833,High
-70.72058,-33.43678,High
-70.72024667,-33.436835,High
-70.71992833,-33.436875,High
-70.71965833,-33.43728333,High
-70.71963,-33.43774167,High
-70.71957167,-33.43835667,High
-70.71957333,-33.43860667,Medium
-70.71952333,-33.43900833,Medium
-70.71959,-33.43944833,Medium
-70.71963333,-33.43969667,Medium
-70.71969667,-33.440125,High
-70.719745,-33.44051667,Medium
-70.71979167,-33.44094667,High
-70.71984833,-33.441305,High
-70.719785,-33.44168333,High
-70.71975333,-33.44201833,High
-70.71970333,-33.44240667,High
-70.71964333,-33.442775,High
-70.71959333,-33.44310667,High
-70.71954333,-33.44342333,High
-70.719855,-33.44378167,High
-70.72036833,-33.44388,High
-70.72087167,-33.44395333,High
-70.721285,-33.444,High
-70.72157667,-33.44403667,High
-70.72210667,-33.44410167,High
-70.72247333,-33.44414333,Medium
-70.723155,-33.44423167,Medium
-70.72357667,-33.44426333,Medium
-70.72389333,-33.44429833,High
-70.72423167,-33.44431333,Medium
-70.72456833,-33.44433833,High
-70.72493,-33.44437167,High
-70.72528667,-33.44438333,High
-70.72563667,-33.44440833,High
-70.72600833,-33.44442167,High
-70.726375,-33.44444,High
-70.72672,-33.44444333,High
-70.72708333,-33.44445167,High
-70.72743333,-33.44445333,High
-70.72779,-33.44447167,High
-70.72808833,-33.44448333,High
-70.72840167,-33.44449167,Medium
-70.728745,-33.444505,Medium
-70.729085,-33.44451,Medium
-70.72944,-33.44451833,High
-70.72980667,-33.44451,High
-70.730155,-33.44452,Medium
-70.7305,-33.44451667,High
-70.73085833,-33.44451333,Medium
-70.73121167,-33.44451667,High
-70.73152833,-33.44452667,Medium
-70.731895,-33.44453167,Medium
-70.73225167,-33.44453167,Medium
-70.73264833,-33.44453833,High
-70.733025,-33.44454833,High
-70.73334333,-33.44455833,High
-70.73396167,-33.44458667,High
-70.73439,-33.44457833,Medium
-70.73481167,-33.44457833,High
-70.73521833,-33.444585,Medium
-70.735625,-33.44458333,High
-70.736015,-33.44458167,Medium
-70.736395,-33.44458167,Medium
-70.736835,-33.44461,High
-70.73732333,-33.44462,Medium
-70.737815,-33.44463333,Medium
-70.738255,-33.44459667,High
-70.73859,-33.445,High
-70.73857333,-33.44532833,High
-70.738475,-33.44557333,High
-70.73814833,-33.44562,High
-70.737845,-33.44576167,High
-70.73686167,-33.44613833,High
-70.736415,-33.44614667,High
-70.73601333,-33.44613667,High
-70.73563333,-33.44613167,High
-70.735225,-33.44611667,High
-70.73481167,-33.44611667,High
-70.734425,-33.44612,High
-70.73405333,-33.44613833,High
-70.73375,-33.44614667,High
-70.73346,-33.44614333,High
-70.73306667,-33.44614667,High
-70.73264667,-33.44615,High
-70.7322,-33.44613833,High
-70.73176833,-33.44613167,High
-70.73139333,-33.44613833,High
-70.73105167,-33.44614667,High
-70.73101833,-33.44649,High
-70.73102333,-33.44678667,High
-70.73103167,-33.44711167,High
-70.731015,-33.44749,High
-70.73102833,-33.44781833,High
-70.73104167,-33.448105,High
-70.73103333,-33.44841667,High
-70.73103167,-33.44874833,High
-70.731035,-33.44906333,High
-70.73103833,-33.44933,Medium
-70.73104333,-33.44959333,Medium
-70.73105333,-33.449905,Medium
-70.73106333,-33.45021167,Medium
-70.73089667,-33.45049833,Medium
-70.73054,-33.45049667,Medium
-70.73012,-33.450495,Medium
-70.72970167,-33.45046,Medium
-70.72927667,-33.45045167,Medium
-70.72887,-33.4505,Medium
-70.72849,-33.45055,Medium
-70.72765667,-33.450745,Medium
-70.72735,-33.45085,Medium
-70.72702,-33.45094833,Low
-70.72667333,-33.45105,Medium
-70.72633833,-33.45115167,Medium
-70.72601833,-33.45125167,High
-70.72568,-33.45134333,High
-70.72531667,-33.45144333,Medium
-70.72494667,-33.45154333,Medium
-70.72458167,-33.45162333,Medium
-70.72424667,-33.45168833,Medium
-70.72393167,-33.45175167,Medium
-70.72363333,-33.451805,Medium
-70.72276167,-33.45181167,Medium
-70.71963833,-33.43756667,High
-70.733545,-33.44456833,Medium
-70.733725,-33.444585,High
-70.73845,-33.444605,High
-70.59412875,-33.43832708,Medium
-70.59757028,-33.43369532,Low
-70.59638917,-33.43338458,Low
-70.58559153,-33.43064097,Low
-70.57721271,-33.42613125,Low
-70.56519847,-33.43107486,Medium
-70.55191577,-33.43045976,Medium
-70.55020828,-33.43481011,Low
-70.55201603,-33.43926524,Low
-70.54330986,-33.44050681,Medium
-70.53590104,-33.439595,Low
-70.53052944,-33.45232083,Low
-70.53974931,-33.45154889,Medium
-70.540985,-33.45831833,Medium
-70.52992517,-33.45921463,Medium
-70.5413425,-33.46287083,High
-70.54737538,-33.46323354,Low
-70.55074764,-33.46266125,Medium
-70.56626226,-33.46419363,High
-70.56813438,-33.46383063,High
-70.57334606,-33.46250985,High
-70.58419208,-33.46000667,Medium
-70.58654,-33.45958375,Medium
-70.59829167,-33.45250917,Medium
-70.59778361,-33.44949708,Medium
-70.59603917,-33.44899167,Medium
-70.59145292,-33.43813917,Low
-70.59198208,-33.43718833,Medium
-70.59211417,-33.43699083,Medium
-70.59304833,-33.437815,Medium
-70.59342,-33.437995,Medium
-70.59377,-33.438165,Medium
-70.59430333,-33.43842333,Medium
-70.59460667,-33.43859833,Medium
-70.59499667,-33.43876,Medium
-70.59540167,-33.43894167,Medium
-70.59574667,-33.4391,Medium
-70.595935,-33.43882167,Medium
-70.596075,-33.43844167,Medium
-70.59621667,-33.43799167,Medium
-70.59636333,-33.43752,Medium
-70.59650667,-33.43704667,Medium
-70.59665667,-33.43657333,Medium
-70.59680167,-33.43615167,Medium
-70.59694,-33.43569167,Medium
-70.59709667,-33.435215,Low
-70.59722833,-33.43479,Medium
-70.597315,-33.43446333,Medium
-70.59741667,-33.434155,Low
-70.59751,-33.43384333,Low
-70.59740667,-33.433545,Low
-70.59704667,-33.43346,Low
-70.596715,-33.43340333,Low
-70.59595667,-33.43324833,Low
-70.59557167,-33.43313333,Low
-70.59513667,-33.43302667,Low
-70.59461833,-33.43290833,Low
-70.594015,-33.43275667,Low
-70.593405,-33.43260833,Low
-70.592805,-33.432455,Low
-70.592195,-33.43230333,Low
-70.591585,-33.432145,Low
-70.591065,-33.43200833,Low
-70.59067667,-33.43189333,Medium
-70.59025667,-33.43178667,Medium
-70.589765,-33.43165667,Medium
-70.589285,-33.43156,Medium
-70.58882833,-33.43143,Low
-70.58840833,-33.43131667,Low
-70.58796667,-33.4312,Low
-70.58749167,-33.43121,Medium
-70.58698333,-33.43126,Medium
-70.586515,-33.43120167,Medium
-70.586115,-33.43098,Low
-70.585855,-33.43076167,Low
-70.585205,-33.43044833,Low
-70.58481833,-33.43034167,Medium
-70.58428833,-33.4302,Medium
-70.58378667,-33.430085,Medium
-70.58330833,-33.42997,Medium
-70.58282167,-33.42982667,Medium
-70.58249333,-33.42975167,Medium
-70.58211333,-33.42964667,Medium
-70.58162,-33.429545,Medium
-70.58112,-33.42941,Medium
-70.58066667,-33.42923667,Medium
-70.58028333,-33.428895,Medium
-70.5799,-33.42856,High
-70.57950833,-33.42822333,Medium
-70.57915333,-33.42788667,Medium
-70.5788,-33.427565,Medium
-70.57856833,-33.42735,Low
-70.57823167,-33.42707167,Medium
-70.57797333,-33.42683333,Medium
-70.57773667,-33.42663,Low
-70.57750833,-33.42641,Low
-70.57731333,-33.42621333,Medium
-70.57712333,-33.42606333,Low
-70.57677,-33.4259,Low
-70.57643,-33.42587667,Low
-70.57609167,-33.42593333,Medium
-70.57572,-33.426035,Medium
-70.57541,-33.426075,Medium
-70.57489,-33.42613333,Medium
-70.574435,-33.42626667,Medium
-70.57406833,-33.426295,Medium
-70.57363,-33.42623167,Medium
-70.57317,-33.42617333,Medium
-70.57277,-33.42615333,Medium
-70.57246,-33.426105,Medium
-70.572025,-33.42608167,Medium
-70.57153333,-33.42602333,Medium
-70.57103167,-33.42598,Medium
-70.57059833,-33.42592167,Medium
-70.570255,-33.42609167,Low
-70.570235,-33.42647333,Medium
-70.570225,-33.42687,Medium
-70.57018167,-33.42720167,Low
-70.57014333,-33.42751,Medium
-70.57041833,-33.42778,Low
-70.57058333,-33.42804333,Low
-70.57052333,-33.428395,Low
-70.57023667,-33.42871,Medium
-70.57023833,-33.42903333,Medium
-70.57023667,-33.42932,Medium
-70.57023,-33.4297,Low
-70.570245,-33.43013833,Medium
-70.57017333,-33.43054833,Low
-70.57017667,-33.430875,Medium
-70.57010667,-33.43113833,Medium
-70.56970667,-33.43119333,Medium
-70.56926833,-33.431145,Medium
-70.568755,-33.43113167,Medium
-70.56817,-33.43112333,Medium
-70.567505,-33.43111,Medium
-70.566865,-33.43108833,Medium
-70.56625667,-33.4311,Medium
-70.56574167,-33.43106333,Medium
-70.56536833,-33.43107667,Medium
-70.56477333,-33.43104167,Low
-70.56431333,-33.43102167,Low
-70.56375333,-33.43098667,Low
-70.56312167,-33.43094167,Low
-70.56244667,-33.43090833,Low
-70.561755,-33.43089833,Low
-70.56102333,-33.43086833,Low
-70.56029833,-33.430845,Low
-70.55965333,-33.43083,Medium
-70.55902333,-33.43079667,Medium
-70.55838,-33.43076167,Low
-70.55789667,-33.43074333,Medium
-70.557505,-33.43070167,Medium
-70.55714167,-33.43066833,Medium
-70.5567,-33.43064833,High
-70.55612333,-33.43062667,High
-70.55551333,-33.43060333,Medium
-70.55498,-33.43057833,Medium
-70.55464333,-33.43061,Medium
-70.554315,-33.43069333,Low
-70.55391167,-33.43066,Medium
-70.55345833,-33.43061667,Medium
-70.55296333,-33.43056,Low
-70.55255833,-33.43052,Medium
-70.55225,-33.43049833,Medium
-70.55158833,-33.43054,Medium
-70.55162167,-33.43089333,Medium
-70.55165333,-33.43130833,Medium
-70.55164833,-33.43177833,Medium
-70.55147667,-33.43224167,Low
-70.55122333,-33.432635,Low
-70.550875,-33.433015,Low
-70.55053333,-33.43339,Low
-70.55029167,-33.43378833,Low
-70.55018833,-33.43419,Low
-70.55015667,-33.43446833,Low
-70.55026667,-33.43497333,Low
-70.55036667,-33.43532,Medium
-70.55050833,-33.43570667,Medium
-70.55067667,-33.43611833,Medium
-70.550865,-33.43648333,Medium
-70.55102,-33.43687667,Medium
-70.55122,-33.437265,Medium
-70.551365,-33.43770333,Low
-70.55154833,-33.43811333,Medium
-70.55169667,-33.43853,Medium
-70.55185667,-33.438885,Low
-70.55197,-33.439155,Low
-70.55199,-33.43946833,Medium
-70.55157833,-33.43953667,Medium
-70.55117333,-33.43958167,Medium
-70.55069167,-33.43965333,Medium
-70.55010333,-33.43972333,Low
-70.54952667,-33.43977667,Medium
-70.54898167,-33.43984833,Medium
-70.54854,-33.4399,Medium
-70.54820667,-33.43994,Medium
-70.54778833,-33.43999333,Medium
-70.54727667,-33.44005333,Medium
-70.54682,-33.44010333,Medium
-70.54631333,-33.44017333,Medium
-70.54582167,-33.44022,Medium
-70.54533,-33.440285,Low
-70.54485167,-33.44034333,Medium
-70.54437667,-33.44037833,Low
-70.54392667,-33.44042,Medium
-70.54358667,-33.44046333,Medium
-70.54311667,-33.4402,Medium
-70.543095,-33.4399,High
-70.54307333,-33.439525,Medium
-70.54305333,-33.439125,High
-70.54301833,-33.43876667,Medium
-70.54298,-33.43848667,Medium
-70.542735,-33.43842833,Medium
-70.54238333,-33.4385,Medium
-70.54198667,-33.43857167,Medium
-70.54160667,-33.43864,Low
-70.54121167,-33.43870333,Low
-70.54082333,-33.43876333,Low
-70.54046833,-33.43883,Low
-70.54007167,-33.43888333,Low
-70.53966,-33.438955,Low
-70.53922667,-33.43903167,Low
-70.53879,-33.43909333,Low
-70.53836167,-33.43917833,Low
-70.53795833,-33.43925333,Low
-70.53752833,-33.43932167,Low
-70.53721333,-33.43937167,Medium
-70.53684,-33.43943167,Low
-70.53645667,-33.43948833,Low
-70.53610333,-33.43955333,Low
-70.53562167,-33.43965833,Low
-70.53528,-33.43977333,Low
-70.53493667,-33.43995333,Low
-70.534585,-33.44015,Low
-70.534265,-33.44032167,Low
-70.53394833,-33.440485,Low
-70.53357333,-33.44065333,Low
-70.53310667,-33.44076833,Low
-70.53268333,-33.44086333,Low
-70.53230167,-33.44093667,Low
-70.53184667,-33.44104167,Low
-70.53144833,-33.44112833,Low
-70.53101333,-33.44121667,Low
-70.53058,-33.44130833,Low
-70.53013833,-33.441415,Low
-70.52977333,-33.44150333,Low
-70.52932667,-33.44158667,Low
-70.52899167,-33.44166833,Low
-70.52866,-33.44174833,Low
-70.52827333,-33.44183,Low
-70.52792833,-33.44190667,Low
-70.52754167,-33.44198667,Low
-70.52714167,-33.442075,Low
-70.52671833,-33.44217167,Low
-70.52629167,-33.44227667,Low
-70.52588667,-33.44235167,Low
-70.52546167,-33.44243333,Low
-70.52512333,-33.44253833,Low
-70.52533167,-33.44283833,Low
-70.52558667,-33.44306,Low
-70.52583667,-33.44332,Low
-70.52602333,-33.44363167,Low
-70.52617167,-33.44394,Low
-70.52629667,-33.44422333,Low
-70.526485,-33.44461833,Low
-70.52665,-33.444905,Low
-70.526845,-33.44516667,Low
-70.52704333,-33.44543,Low
-70.52723167,-33.44577333,Low
-70.52731833,-33.44604333,Low
-70.52750667,-33.44623833,Low
-70.52774,-33.44643167,Low
-70.52791167,-33.44667,Low
-70.52811,-33.44687333,Low
-70.52840667,-33.44697667,Low
-70.52874167,-33.44704,Low
-70.52903,-33.44731167,Low
-70.52928333,-33.447545,Medium
-70.52933667,-33.44789667,Medium
-70.52938333,-33.44824833,Medium
-70.52943167,-33.44853167,Low
-70.529615,-33.44884667,Medium
-70.52978167,-33.449075,Medium
-70.52981167,-33.44945833,Low
-70.52987,-33.4498,Medium
-70.5299,-33.45013833,Low
-70.52994667,-33.45047667,Medium
-70.52998833,-33.45078667,Medium
-70.53002,-33.45106833,Medium
-70.530225,-33.45128667,Low
-70.53038333,-33.45150833,Low
-70.53043,-33.45180167,Low
-70.53048333,-33.45212167,Low
-70.530785,-33.452345,Low
-70.531145,-33.45230333,Medium
-70.531635,-33.45227167,Low
-70.53221,-33.452215,Low
-70.53271,-33.452145,Low
-70.53327333,-33.45211833,Low
-70.53385333,-33.45206333,Low
-70.53442667,-33.45202667,Low
-70.53497167,-33.45197833,Low
-70.535525,-33.45190833,Low
-70.53613167,-33.45185833,Low
-70.53669667,-33.45181833,Low
-70.53727167,-33.45176667,Low
-70.53781333,-33.45171667,Low
-70.53827333,-33.45167333,Low
-70.53869667,-33.45163167,Medium
-70.53912,-33.45156167,Low
-70.53947667,-33.45156833,Medium
-70.540015,-33.45160667,Medium
-70.54010667,-33.45185833,Medium
-70.54013333,-33.45218667,High
-70.540195,-33.45259167,High
-70.540285,-33.45303333,High
-70.540325,-33.45346167,High
-70.54037333,-33.453945,High
-70.54045667,-33.454415,High
-70.54050167,-33.454875,High
-70.54056,-33.45518333,High
-70.540625,-33.45547,High
-70.54066833,-33.45583833,High
-70.54073,-33.45628167,High
-70.54078667,-33.45677,High
-70.54084833,-33.45723667,High
-70.54092833,-33.45764333,High
-70.54096167,-33.45800333,High
-70.54090333,-33.45844833,Medium
-70.54048833,-33.45852833,High
-70.54002667,-33.45857167,High
-70.53955167,-33.45862333,High
-70.53906333,-33.45868167,High
-70.53860333,-33.45870667,High
-70.53823833,-33.45872833,High
-70.53780167,-33.45878167,Medium
-70.537305,-33.458815,Medium
-70.53687333,-33.45883333,High
-70.536545,-33.45885833,High
-70.536155,-33.45887,High
-70.53567,-33.45890667,High
-70.53533833,-33.45892333,High
-70.53499167,-33.45894167,High
-70.53461333,-33.45896667,High
-70.53423667,-33.45898167,Medium
-70.533895,-33.45899333,Medium
-70.53340667,-33.45900333,High
-70.53289667,-33.45904,High
-70.53237333,-33.45906333,High
-70.53193667,-33.45910167,High
-70.53161333,-33.45911,High
-70.531205,-33.45913667,High
-70.53075333,-33.45916333,High
-70.53036167,-33.45919,High
-70.52977,-33.45948,Medium
-70.52990833,-33.45987333,Medium
-70.530075,-33.46038,Medium
-70.53023,-33.46091333,Medium
-70.530355,-33.46138167,High
-70.53046167,-33.46181833,Medium
-70.53061167,-33.46226333,Medium
-70.53066,-33.46278333,Medium
-70.53071333,-33.46327,Medium
-70.53073167,-33.46373833,Medium
-70.53077333,-33.464145,Low
-70.53093833,-33.46456,Medium
-70.53108167,-33.46485667,Medium
-70.531245,-33.46513167,Medium
-70.531485,-33.46537167,Medium
-70.531895,-33.46528333,Medium
-70.53229,-33.46518167,Medium
-70.53278667,-33.46505333,Medium
-70.53337833,-33.46487,Medium
-70.53390333,-33.464725,High
-70.53437,-33.464605,Medium
-70.53493833,-33.46443667,High
-70.53551333,-33.46426167,Medium
-70.53610833,-33.46411333,High
-70.53670833,-33.46393167,High
-70.53733167,-33.46374,High
-70.53794833,-33.46354833,High
-70.53855333,-33.46337833,High
-70.53909167,-33.46321667,Medium
-70.539685,-33.46308,Medium
-70.54031167,-33.46297,High
-70.54086833,-33.462905,High
-70.54122833,-33.46288333,High
-70.54155,-33.46286,Medium
-70.542,-33.46286833,Medium
-70.54248167,-33.462955,Medium
-70.542935,-33.46316667,Medium
-70.54331833,-33.46334833,High
-70.54375,-33.46354333,Medium
-70.54426167,-33.46365,High
-70.54484,-33.46351833,Medium
-70.54538,-33.46340833,Medium
-70.54591333,-33.46336667,Medium
-70.54642333,-33.46330667,High
-70.54686833,-33.46326,Low
-70.54724167,-33.46324,Low
-70.54770667,-33.46318333,Low
-70.54824667,-33.46309333,Low
-70.54884,-33.463005,High
-70.54944667,-33.46289333,High
-70.54998,-33.462805,High
-70.55037667,-33.462725,Medium
-70.55091333,-33.46264833,Medium
-70.55124,-33.46263667,High
-70.55159167,-33.46264,Medium
-70.55208333,-33.46261833,Medium
-70.55262667,-33.462605,High
-70.55316333,-33.46259667,Medium
-70.55367333,-33.462595,High
-70.55424667,-33.46260833,High
-70.554775,-33.46262333,High
-70.55534,-33.462605,High
-70.555805,-33.46258,High
-70.55626833,-33.462575,High
-70.55678167,-33.462585,High
-70.55734667,-33.462575,High
-70.557945,-33.46257833,High
-70.55855,-33.46257167,High
-70.55909667,-33.46256167,High
-70.55958667,-33.46256833,High
-70.56012,-33.46255333,High
-70.56070667,-33.46256667,High
-70.56128333,-33.46254667,High
-70.56185833,-33.46254667,High
-70.56234333,-33.462505,High
-70.56282,-33.46234333,High
-70.56325333,-33.46216167,High
-70.56368833,-33.46203667,High
-70.56413833,-33.46188833,High
-70.56464833,-33.46173167,High
-70.56507333,-33.46159833,Medium
-70.56532167,-33.46176167,Medium
-70.56547333,-33.46210667,High
-70.56561667,-33.46247333,Medium
-70.56578,-33.46286333,High
-70.56590667,-33.46325333,Medium
-70.56604333,-33.463635,High
-70.56619667,-33.46397333,High
-70.566415,-33.46429167,High
-70.56679833,-33.46418,High
-70.567235,-33.46404333,High
-70.5677,-33.46392,Medium
-70.56841833,-33.46375833,High
-70.56881,-33.46365667,High
-70.56921667,-33.46354833,High
-70.56960833,-33.46344667,High
-70.56995333,-33.46335833,High
-70.57038833,-33.463255,High
-70.57088,-33.46311833,High
-70.57128167,-33.46303833,High
-70.571725,-33.46295167,Medium
-70.57228,-33.462815,High
-70.57273833,-33.4627,Medium
-70.57306,-33.462615,Medium
-70.57366333,-33.46243,High
-70.57409,-33.46234167,Medium
-70.57447833,-33.46225,Medium
-70.57486167,-33.46216667,Medium
-70.57529333,-33.46207667,Low
-70.57571833,-33.46193333,Medium
-70.57616,-33.46184333,High
-70.57652667,-33.46175667,High
-70.57696667,-33.46162333,High
-70.57739167,-33.46151333,High
-70.57789,-33.46139667,High
